prob_default,uncertainty,segment
0.25212687,0.055889715,Low Risk
0.7312104,0.014451055,High Risk (Confident)
0.34529656,0.012272864,Medium / Monitor
0.5142177,0.029898876,Medium / Monitor
0.50864786,0.021001162,Medium / Monitor
0.4075866,0.023674008,Medium / Monitor
0.2629748,0.034144565,Low Risk
0.47730806,0.021655126,Medium / Monitor
0.6016052,0.029009303,Medium / Monitor
0.61985564,0.032001086,Medium / Monitor
0.6540825,0.021236012,Medium / Monitor
0.52317524,0.020350223,Medium / Monitor
0.4673069,0.030064436,Medium / Monitor
0.52123433,0.030572291,Medium / Monitor
0.49565125,0.019704182,Medium / Monitor
0.4205063,0.033708937,Medium / Monitor
0.42785448,0.017164575,Medium / Monitor
0.42556003,0.054914773,Medium / Monitor
0.3510004,0.019560007,Medium / Monitor
0.32320514,0.020045687,Medium / Monitor
0.457921,0.013219921,Medium / Monitor
0.43399855,0.010568093,Medium / Monitor
0.5877893,0.01888517,Medium / Monitor
0.598287,0.01943338,Medium / Monitor
0.49254036,0.018487258,Medium / Monitor
0.41016904,0.0188428,Medium / Monitor
0.50991607,0.017693248,Medium / Monitor
0.3986134,0.038746104,Medium / Monitor
0.3878446,0.01880036,Medium / Monitor
0.6388818,0.019978173,Medium / Monitor
0.2724323,0.023277406,Low Risk
0.673929,0.016876528,Medium / Monitor
0.38860616,0.040709976,Medium / Monitor
0.52193874,0.016973924,Medium / Monitor
0.63238627,0.023050776,Medium / Monitor
0.34883055,0.010608172,Medium / Monitor
0.58594257,0.015154811,Medium / Monitor
0.63743335,0.026206061,Medium / Monitor
0.6477021,0.011784295,Medium / Monitor
0.5248352,0.023495961,Medium / Monitor
0.2618186,0.018314011,Low Risk
0.5665658,0.03556873,Medium / Monitor
0.43814477,0.01696707,Medium / Monitor
0.71845466,0.012426875,High Risk (Confident)
0.7032223,0.017049573,High Risk (Confident)
0.71368194,0.013195608,High Risk (Confident)
0.43131205,0.03331542,Medium / Monitor
0.59730893,0.015664998,Medium / Monitor
0.2585488,0.014643241,Low Risk
0.35141614,0.08493864,Medium / Monitor
0.19817127,0.021541577,Low Risk
0.493203,0.02055448,Medium / Monitor
0.2554379,0.015123714,Low Risk
0.5741039,0.036288977,Medium / Monitor
0.5169219,0.031322442,Medium / Monitor
0.47870335,0.028001262,Medium / Monitor
0.34873056,0.035156444,Medium / Monitor
0.27267182,0.03460845,Low Risk
0.45089868,0.03411254,Medium / Monitor
0.7810099,0.020481093,High Risk (Confident)
0.59064364,0.031593382,Medium / Monitor
0.66870594,0.00929207,Medium / Monitor
0.28610477,0.01985384,Low Risk
0.22066599,0.014126646,Low Risk
0.47308397,0.017590312,Medium / Monitor
0.76003826,0.015065098,High Risk (Confident)
0.33454043,0.021869658,Medium / Monitor
0.6952062,0.016225437,Medium / Monitor
0.6352513,0.019771505,Medium / Monitor
0.741976,0.0158944,High Risk (Confident)
0.27914178,0.015847147,Low Risk
0.24033774,0.030313874,Low Risk
0.77998936,0.010436921,High Risk (Confident)
0.37298307,0.0164917,Medium / Monitor
0.5410506,0.020303871,Medium / Monitor
0.19356447,0.025595529,Low Risk
0.7133406,0.019646747,High Risk (Confident)
0.6917391,0.010556488,Medium / Monitor
0.83229834,0.024536729,High Risk (Confident)
0.47015646,0.017153855,Medium / Monitor
0.22928739,0.015953833,Low Risk
0.72098523,0.017736323,High Risk (Confident)
0.5243924,0.014421743,Medium / Monitor
0.47609022,0.028550236,Medium / Monitor
0.7089411,0.021410296,High Risk (Confident)
0.43496197,0.02235472,Medium / Monitor
0.3103355,0.01233235,Medium / Monitor
0.6889143,0.017834123,Medium / Monitor
0.4535168,0.047127165,Medium / Monitor
0.55346984,0.021581557,Medium / Monitor
0.33088776,0.022324309,Medium / Monitor
0.43483487,0.013385136,Medium / Monitor
0.31250918,0.01479899,Medium / Monitor
0.39811057,0.012732841,Medium / Monitor
0.12606855,0.04317191,Low Risk
0.53671306,0.030533269,Medium / Monitor
0.44502482,0.020232346,Medium / Monitor
0.68188214,0.025564881,Medium / Monitor
0.2691442,0.05659938,Low Risk
0.5378205,0.017994544,Medium / Monitor
0.1589263,0.026482096,Low Risk
0.62733275,0.019402733,Medium / Monitor
0.3741744,0.019976862,Medium / Monitor
0.8069594,0.03692338,High Risk (Confident)
0.1340877,0.022192484,Low Risk
0.7115004,0.010415624,High Risk (Confident)
0.4192227,0.024328547,Medium / Monitor
0.33147585,0.06407372,Medium / Monitor
0.47255003,0.031118916,Medium / Monitor
0.7288388,0.013310486,High Risk (Confident)
0.32045615,0.03609402,Medium / Monitor
0.57146853,0.0171297,Medium / Monitor
0.6883299,0.015750134,Medium / Monitor
0.39712504,0.024529016,Medium / Monitor
0.70682555,0.0095925275,High Risk (Confident)
0.37994972,0.021407938,Medium / Monitor
0.5413546,0.015369602,Medium / Monitor
0.2970591,0.030312119,Low Risk
0.4333539,0.01578942,Medium / Monitor
0.7232188,0.015345993,High Risk (Confident)
0.31716824,0.03475834,Medium / Monitor
0.16709432,0.042367153,Low Risk
0.5009798,0.040540047,Medium / Monitor
0.6464943,0.022888098,Medium / Monitor
0.7663066,0.01198532,High Risk (Confident)
0.12468335,0.01804595,Low Risk
0.41031778,0.023416266,Medium / Monitor
0.24631771,0.017549995,Low Risk
0.4652557,0.019103711,Medium / Monitor
0.4160224,0.015010156,Medium / Monitor
0.46057698,0.014895911,Medium / Monitor
0.5896972,0.024737267,Medium / Monitor
0.51607776,0.014291647,Medium / Monitor
0.39581862,0.0379432,Medium / Monitor
0.5619517,0.019915642,Medium / Monitor
0.44068,0.027197361,Medium / Monitor
0.7353218,0.02749283,High Risk (Confident)
0.5255668,0.04308199,Medium / Monitor
0.45268023,0.016935926,Medium / Monitor
0.6071798,0.02029197,Medium / Monitor
0.617769,0.032144584,Medium / Monitor
0.52001053,0.01932636,Medium / Monitor
0.3902416,0.05392018,Medium / Monitor
0.36639628,0.03750408,Medium / Monitor
0.3713192,0.05490689,Medium / Monitor
0.5552984,0.015001066,Medium / Monitor
0.5918091,0.013029566,Medium / Monitor
0.6791676,0.023539474,Medium / Monitor
0.29354408,0.025928538,Low Risk
0.5248815,0.032968152,Medium / Monitor
0.3351703,0.026922503,Medium / Monitor
0.54762834,0.013715114,Medium / Monitor
0.7600516,0.016270304,High Risk (Confident)
0.5411799,0.02084991,Medium / Monitor
0.46499437,0.019530417,Medium / Monitor
0.6015606,0.018478977,Medium / Monitor
0.44149044,0.06650438,Medium / Monitor
0.32540065,0.040343642,Medium / Monitor
0.7072923,0.013490465,High Risk (Confident)
0.49906084,0.045494,Medium / Monitor
0.44464222,0.023237864,Medium / Monitor
0.70336,0.009804052,High Risk (Confident)
0.58842415,0.020160735,Medium / Monitor
0.52798206,0.016061569,Medium / Monitor
0.46014434,0.025021508,Medium / Monitor
0.59065795,0.043764383,Medium / Monitor
0.3374898,0.01871609,Medium / Monitor
0.49150434,0.018957613,Medium / Monitor
0.4883749,0.020820934,Medium / Monitor
0.69861996,0.021914592,Medium / Monitor
0.6110733,0.027488027,Medium / Monitor
0.7706384,0.023346491,High Risk (Confident)
0.6486152,0.019188361,Medium / Monitor
0.33599553,0.015133845,Medium / Monitor
0.46961352,0.018662905,Medium / Monitor
0.32196918,0.022027804,Medium / Monitor
0.34071544,0.021156572,Medium / Monitor
0.63219744,0.015802043,Medium / Monitor
0.34073848,0.017695822,Medium / Monitor
0.44302663,0.07603001,Medium / Monitor
0.37021515,0.015823472,Medium / Monitor
0.60872674,0.017266398,Medium / Monitor
0.2026035,0.014221268,Low Risk
0.43149054,0.026149761,Medium / Monitor
0.7285328,0.016225481,High Risk (Confident)
0.38096973,0.03238966,Medium / Monitor
0.48724544,0.017642748,Medium / Monitor
0.5969614,0.016813977,Medium / Monitor
0.41436353,0.032109253,Medium / Monitor
0.6187966,0.028780874,Medium / Monitor
0.3428868,0.019744009,Medium / Monitor
0.40401486,0.0596533,Medium / Monitor
0.55149865,0.017571101,Medium / Monitor
0.3490381,0.02050652,Medium / Monitor
0.48234528,0.015618471,Medium / Monitor
0.21207169,0.036219016,Low Risk
0.6720472,0.02443533,Medium / Monitor
0.68769085,0.014716312,Medium / Monitor
0.5915843,0.024324114,Medium / Monitor
0.52518135,0.015692903,Medium / Monitor
0.48017952,0.026631538,Medium / Monitor
0.8026961,0.020699313,High Risk (Confident)
0.5452929,0.021111168,Medium / Monitor
0.42361006,0.022745017,Medium / Monitor
0.36824882,0.026457107,Medium / Monitor
0.6133938,0.014268779,Medium / Monitor
0.67410195,0.024239944,Medium / Monitor
0.23997174,0.014776311,Low Risk
0.62519115,0.017951908,Medium / Monitor
0.4755488,0.025394076,Medium / Monitor
0.33897316,0.032243427,Medium / Monitor
0.4398163,0.011795063,Medium / Monitor
0.57134914,0.035991076,Medium / Monitor
0.60474503,0.030120214,Medium / Monitor
0.25633806,0.025296483,Low Risk
0.27661827,0.025067778,Low Risk
0.4707438,0.015260296,Medium / Monitor
0.54813695,0.017780786,Medium / Monitor
0.6605482,0.01366076,Medium / Monitor
0.6828316,0.015583129,Medium / Monitor
0.13788539,0.02718107,Low Risk
0.07017515,0.009707357,Low Risk
0.3927296,0.015442364,Medium / Monitor
0.59360224,0.01631419,Medium / Monitor
0.321227,0.025532745,Medium / Monitor
0.6611871,0.021727616,Medium / Monitor
0.4862085,0.058901947,Medium / Monitor
0.53466165,0.027331125,Medium / Monitor
0.5263178,0.015743086,Medium / Monitor
0.5926419,0.023693172,Medium / Monitor
0.6936174,0.016267871,Medium / Monitor
0.44547462,0.020828726,Medium / Monitor
0.31131762,0.0136190085,Medium / Monitor
0.06394671,0.017568115,Low Risk
0.5601431,0.018562704,Medium / Monitor
0.6888984,0.009930749,Medium / Monitor
0.46188775,0.024416346,Medium / Monitor
0.4614724,0.03538842,Medium / Monitor
0.1701456,0.015636243,Low Risk
0.36923423,0.02630867,Medium / Monitor
0.54665315,0.01391958,Medium / Monitor
0.363951,0.019390324,Medium / Monitor
0.49207312,0.022077547,Medium / Monitor
0.29387882,0.02488586,Low Risk
0.4219183,0.019266672,Medium / Monitor
0.1691125,0.017705768,Low Risk
0.54419905,0.060545128,Medium / Monitor
0.42704716,0.015880885,Medium / Monitor
0.28962213,0.016552588,Low Risk
0.52642316,0.01874814,Medium / Monitor
0.4164432,0.013001904,Medium / Monitor
0.29179278,0.024476115,Low Risk
0.4119721,0.025616828,Medium / Monitor
0.20028727,0.027562553,Low Risk
0.6041842,0.023166165,Medium / Monitor
0.6322631,0.01541953,Medium / Monitor
0.3485939,0.017467676,Medium / Monitor
0.29461777,0.03123956,Low Risk
0.38634655,0.020844694,Medium / Monitor
0.6238544,0.018607944,Medium / Monitor
0.49510014,0.013222076,Medium / Monitor
0.4584547,0.015403775,Medium / Monitor
0.53355587,0.020293083,Medium / Monitor
0.42951855,0.01711811,Medium / Monitor
0.65912503,0.016250318,Medium / Monitor
0.37730417,0.024774855,Medium / Monitor
0.47024223,0.01862138,Medium / Monitor
0.4374566,0.02012121,Medium / Monitor
0.7125184,0.02642768,High Risk (Confident)
0.43039352,0.02233709,Medium / Monitor
0.48650327,0.034710262,Medium / Monitor
0.32225588,0.021052262,Medium / Monitor
0.5725343,0.017265607,Medium / Monitor
0.5776597,0.014435066,Medium / Monitor
0.6996056,0.017573567,Medium / Monitor
0.4518671,0.014658989,Medium / Monitor
0.75567347,0.013706327,High Risk (Confident)
0.7461102,0.02471248,High Risk (Confident)
0.46611103,0.014604368,Medium / Monitor
0.5055965,0.017491866,Medium / Monitor
0.6080644,0.017785229,Medium / Monitor
0.33389676,0.019767737,Medium / Monitor
0.55318105,0.03963372,Medium / Monitor
0.7956741,0.009896453,High Risk (Confident)
0.39057922,0.04585192,Medium / Monitor
0.42779955,0.01645988,Medium / Monitor
0.5545358,0.020520402,Medium / Monitor
0.42192358,0.019026114,Medium / Monitor
0.6406036,0.040414155,Medium / Monitor
0.3736663,0.025050782,Medium / Monitor
0.60898864,0.01655806,Medium / Monitor
0.78114307,0.008440812,High Risk (Confident)
0.22027701,0.02676586,Low Risk
0.24462865,0.019506937,Low Risk
0.58231264,0.021169303,Medium / Monitor
0.60169446,0.018276842,Medium / Monitor
0.44640982,0.036767516,Medium / Monitor
0.3889243,0.014932948,Medium / Monitor
0.29309088,0.034801945,Low Risk
0.44237104,0.01812167,Medium / Monitor
0.2664363,0.0261394,Low Risk
0.55366814,0.030967493,Medium / Monitor
0.4197028,0.022745647,Medium / Monitor
0.5494888,0.022355815,Medium / Monitor
0.5191868,0.01526106,Medium / Monitor
0.36403328,0.031549968,Medium / Monitor
0.48666033,0.03202471,Medium / Monitor
0.60958683,0.015073999,Medium / Monitor
0.27558163,0.011779258,Low Risk
0.61310196,0.027332518,Medium / Monitor
0.42189026,0.021672558,Medium / Monitor
0.52929866,0.019285038,Medium / Monitor
0.31705412,0.013088985,Medium / Monitor
0.2814953,0.048701398,Low Risk
0.24208519,0.015413046,Low Risk
0.5761301,0.015894193,Medium / Monitor
0.6514258,0.028418798,Medium / Monitor
0.5143653,0.021412691,Medium / Monitor
0.58349514,0.026546534,Medium / Monitor
0.3392561,0.016941443,Medium / Monitor
0.45062363,0.017528232,Medium / Monitor
0.63042545,0.014031624,Medium / Monitor
0.66670233,0.018779589,Medium / Monitor
0.18676166,0.0147639355,Low Risk
0.5005575,0.029109584,Medium / Monitor
0.5493612,0.020493707,Medium / Monitor
0.78778744,0.016734706,High Risk (Confident)
0.5142119,0.02499187,Medium / Monitor
0.28821295,0.024707433,Low Risk
0.31499353,0.017927162,Medium / Monitor
0.57716763,0.020328162,Medium / Monitor
0.40708873,0.018884134,Medium / Monitor
0.43258885,0.024291748,Medium / Monitor
0.5399954,0.030969352,Medium / Monitor
0.59065753,0.01732156,Medium / Monitor
0.5378158,0.026033113,Medium / Monitor
0.35837656,0.027169283,Medium / Monitor
0.19407625,0.053668633,Low Risk
0.6649101,0.02755382,Medium / Monitor
0.27963904,0.01411993,Low Risk
0.15170352,0.029247286,Low Risk
0.71257436,0.017884243,High Risk (Confident)
0.4303157,0.011610586,Medium / Monitor
0.5967243,0.016581027,Medium / Monitor
0.60272145,0.028104963,Medium / Monitor
0.455517,0.016211083,Medium / Monitor
0.47157377,0.060258817,Medium / Monitor
0.70791215,0.011361607,High Risk (Confident)
0.4628932,0.04372319,Medium / Monitor
0.4017399,0.01658996,Medium / Monitor
0.35144663,0.04623349,Medium / Monitor
0.2523077,0.01712954,Low Risk
0.6588476,0.024023721,Medium / Monitor
0.6025508,0.022389349,Medium / Monitor
0.3795217,0.028333597,Medium / Monitor
0.5837149,0.032756638,Medium / Monitor
0.7178223,0.02183554,High Risk (Confident)
0.5585126,0.023021856,Medium / Monitor
0.64922404,0.011179021,Medium / Monitor
0.50387084,0.024017783,Medium / Monitor
0.62785256,0.01805724,Medium / Monitor
0.5666645,0.014207277,Medium / Monitor
0.28744122,0.028425569,Low Risk
0.55298686,0.02539935,Medium / Monitor
0.23842916,0.05335894,Low Risk
0.32426593,0.022276387,Medium / Monitor
0.48540294,0.039310556,Medium / Monitor
0.7561748,0.013609358,High Risk (Confident)
0.37561676,0.034464613,Medium / Monitor
0.4046101,0.023921993,Medium / Monitor
0.7240746,0.013889407,High Risk (Confident)
0.5490071,0.01842039,Medium / Monitor
0.36849743,0.019127596,Medium / Monitor
0.5343753,0.017935513,Medium / Monitor
0.46130028,0.020252502,Medium / Monitor
0.43362772,0.028699474,Medium / Monitor
0.27545205,0.024819762,Low Risk
0.3675769,0.029783517,Medium / Monitor
0.4628793,0.019651368,Medium / Monitor
0.64565456,0.018457139,Medium / Monitor
0.6911061,0.020543762,Medium / Monitor
0.6852367,0.013081918,Medium / Monitor
0.57595897,0.035809774,Medium / Monitor
0.6293801,0.01953386,Medium / Monitor
0.08104523,0.011511807,Low Risk
0.6439841,0.046532843,Medium / Monitor
0.2943524,0.016082829,Low Risk
0.4177985,0.015699536,Medium / Monitor
0.41780895,0.017520167,Medium / Monitor
0.77084285,0.012022165,High Risk (Confident)
0.4075629,0.017752482,Medium / Monitor
0.5717033,0.024222223,Medium / Monitor
0.36642367,0.025256312,Medium / Monitor
0.6324024,0.01654977,Medium / Monitor
0.30321974,0.021954108,Medium / Monitor
0.46231538,0.014564956,Medium / Monitor
0.44579855,0.01421951,Medium / Monitor
0.5899408,0.012931499,Medium / Monitor
0.123277046,0.016249709,Low Risk
0.6016261,0.02583783,Medium / Monitor
0.44900975,0.017094709,Medium / Monitor
0.39311463,0.030082557,Medium / Monitor
0.39944413,0.01942098,Medium / Monitor
0.69226474,0.03225448,Medium / Monitor
0.38476345,0.031297747,Medium / Monitor
0.34477556,0.017162357,Medium / Monitor
0.6003449,0.031115463,Medium / Monitor
0.36411077,0.022018945,Medium / Monitor
0.5003372,0.015010547,Medium / Monitor
0.47166649,0.036370892,Medium / Monitor
0.4163546,0.016748188,Medium / Monitor
0.25995633,0.01792927,Low Risk
0.4774992,0.013849683,Medium / Monitor
0.542593,0.011517025,Medium / Monitor
0.3655558,0.059165206,Medium / Monitor
0.3350946,0.020471813,Medium / Monitor
0.49887222,0.019306904,Medium / Monitor
0.37841287,0.019598398,Medium / Monitor
0.34342498,0.029466975,Medium / Monitor
0.52575326,0.02818291,Medium / Monitor
0.6656051,0.01867459,Medium / Monitor
0.8574987,0.0064329724,High Risk (Confident)
0.48227897,0.03270073,Medium / Monitor
0.60312086,0.012550164,Medium / Monitor
0.6715982,0.017540963,Medium / Monitor
0.5636884,0.027526494,Medium / Monitor
0.29658553,0.016440596,Low Risk
0.4111782,0.021283617,Medium / Monitor
0.33530536,0.020871164,Medium / Monitor
0.32143492,0.026623102,Medium / Monitor
0.16055049,0.016065154,Low Risk
0.58406717,0.014817086,Medium / Monitor
0.52261186,0.029633163,Medium / Monitor
0.38078022,0.049867354,Medium / Monitor
0.4666266,0.016638726,Medium / Monitor
0.30254805,0.01789993,Medium / Monitor
0.65789944,0.012017463,Medium / Monitor
0.41196153,0.021919984,Medium / Monitor
0.4095119,0.019436378,Medium / Monitor
0.73878306,0.013997476,High Risk (Confident)
0.72484803,0.01241857,High Risk (Confident)
0.28050035,0.024069333,Low Risk
0.77233154,0.03937529,High Risk (Confident)
0.58406067,0.022630097,Medium / Monitor
0.41086775,0.034375314,Medium / Monitor
0.43359852,0.02644435,Medium / Monitor
0.35601148,0.026285978,Medium / Monitor
0.4989976,0.01469485,Medium / Monitor
0.5075001,0.016285328,Medium / Monitor
0.28137255,0.022811254,Low Risk
0.27645814,0.020476315,Low Risk
0.694297,0.016847746,Medium / Monitor
0.5151071,0.021474449,Medium / Monitor
0.5709153,0.033046525,Medium / Monitor
0.6044232,0.024218485,Medium / Monitor
0.51311684,0.026405945,Medium / Monitor
0.24826407,0.020826267,Low Risk
0.3927574,0.01857927,Medium / Monitor
0.42914546,0.011802999,Medium / Monitor
0.56896114,0.018616447,Medium / Monitor
0.49874684,0.015631448,Medium / Monitor
0.49661908,0.020840984,Medium / Monitor
0.5590716,0.023929501,Medium / Monitor
0.22743647,0.018964414,Low Risk
0.39279556,0.017007425,Medium / Monitor
0.239195,0.022002779,Low Risk
0.37501022,0.026816789,Medium / Monitor
0.64196515,0.030429257,Medium / Monitor
0.4176485,0.017389588,Medium / Monitor
0.5470464,0.022951193,Medium / Monitor
0.44268405,0.020395108,Medium / Monitor
0.11181973,0.034601655,Low Risk
0.42991242,0.050101947,Medium / Monitor
0.4106226,0.02046863,Medium / Monitor
0.15225016,0.017388497,Low Risk
0.34407523,0.020069527,Medium / Monitor
0.424044,0.049914315,Medium / Monitor
0.65216386,0.05391736,Medium / Monitor
0.48046735,0.021047244,Medium / Monitor
0.29664147,0.0268042,Low Risk
0.64241415,0.014082507,Medium / Monitor
0.44509956,0.043180723,Medium / Monitor
0.8027595,0.00827453,High Risk (Confident)
0.585459,0.022976806,Medium / Monitor
0.30312496,0.023022076,Medium / Monitor
0.44635618,0.017992496,Medium / Monitor
0.37256762,0.038252223,Medium / Monitor
0.6821081,0.017675402,Medium / Monitor
0.6490027,0.016177732,Medium / Monitor
0.37603915,0.019405652,Medium / Monitor
